33,"http://twitter.com/LaloFliesHigh/statuses/543468237481328640","http://twitter.com/LaloFliesHigh/statuses/543468237481328640","2014-12-12 14:11:39","LaloFliesHigh","RT @ThatsJeanDeaux: I tried to tell y\'all Ebola was not a real issue, but niggas never listen","RT @ThatsJeanDeaux: I tried to tell y\'all Ebola was not a real issue, but niggas never listen","Twitter for iPhone","55d2134d728a90a6bc361a34f19e8f65","","","","","","","","","","","",
34,"http://twitter.com/CeriPep/statuses/543468236973813760","http://twitter.com/CeriPep/statuses/543468236973813760","2014-12-12 14:11:39","CeriPep","RT @bbi_solutions: @CareersAtBBI make £1,500 charitable donation @oxfamgb Ebola Crisis Appeal replacing festive customer cards this year ht…","RT @bbi_solutions: @CareersAtBBI make £1,500 charitable donation @oxfamgb Ebola Crisis Appeal replacing festive customer cards this year ht…","Twitter for iPhone","94d26c9e414393a3f0fdbdc0d5775a96","","","","","","","","","","","",
35,"http://twitter.com/reinatee/statuses/543468234104528896","http://twitter.com/reinatee/statuses/543468234104528896","2014-12-12 14:11:38","reinatee","RT@TheManilaTimes: Ebola fighters Time’s Person of the Year http://t.co/eXbUGPChWb","RT@TheManilaTimes: Ebola fighters Time’s Person of the Year http://t.co/eXbUGPChWb","Twitter for iPad","aff8e15739da4a76fe6d12d5bd1f3dc5","","","","","","","","","","","",
36,"http://twitter.com/bestpartyleon/statuses/543468222612516864","http://twitter.com/bestpartyleon/statuses/543468222612516864","2014-12-12 14:11:36","bestpartyleon","Michel du Cille captured the daily heartbreak of Ebola in Liberia http://t.co/spGLEsm5jF","Michel du Cille captured the daily heartbreak of Ebola in Liberia http://t.co/spGLEsm5jF","IFTTT","a065966a75266a67a2529d39af640d20","","","","","","","","","","","",
37,"http://twitter.com/ELIMPARCIAL_INT/statuses/543468221949816833","http://twitter.com/ELIMPARCIAL_INT/statuses/543468221949816833","2014-12-12 14:11:35","ELIMPARCIAL_INT","Curado el último caso conocido de ébola en Mali. http://t.co/INCbIBKwYM http://t.co/NBQ8l7vS93","Curado el último caso conocido de ébola en Mali. http://t.co/INCbIBKwYM http://t.co/NBQ8l7vS93","elimparcial_int","a3918d0ca1a9840073a3130db89ceb82","","","","","","","","","","","",
38,"http://twitter.com/shimaagamal/statuses/543468221823975424","http://twitter.com/shimaagamal/statuses/543468221823975424","2014-12-12 14:11:35","shimaagamal","RT @ForeignPolicy: Sierra Leone’s burial practices spread Ebola, and officials struggle to count the toll, @Laurie_Garrett reports. http://…","RT @ForeignPolicy: Sierra Leone’s burial practices spread Ebola, and officials struggle to count the toll, @Laurie_Garrett reports. http://…","Twitter for Android","06954e68665220be3a77733ee1c29aa1","","","","","","","","","","","",
39,"http://twitter.com/Bob_Mondello/statuses/543468220284690432","http://twitter.com/Bob_Mondello/statuses/543468220284690432","2014-12-12 14:11:35","Bob_Mondello","Send my bud @Sami_Yenigun to Liberia to cover Ebola, and he\'ll STILL end up filing a cool entertainment story. http://t.co/HsvSKzx0Ey","Send my bud @Sami_Yenigun to Liberia to cover Ebola, and he\'ll STILL end up filing a cool entertainment story. http://t.co/HsvSKzx0Ey","Twitter Web Client","0993d09161b784941142ada3a93a7189","","","","","","","","","","","",
40,"http://twitter.com/MadvillainDW/statuses/543468216853749760","http://twitter.com/MadvillainDW/statuses/543468216853749760","2014-12-12 14:11:34","MadvillainDW","RT @ThatsJeanDeaux: I tried to tell y\'all Ebola was not a real issue, but niggas never listen","RT @ThatsJeanDeaux: I tried to tell y\'all Ebola was not a real issue, but niggas never listen","Twitter Web Client","5765272f67402ec0ecda037b040dbb89","","","","","","","","","","","",
41,"http://twitter.com/siddhantparekh/statuses/543468214370312192","http://twitter.com/siddhantparekh/statuses/543468214370312192","2014-12-12 14:11:34","siddhantparekh","What\'s the difference between ebola and Liverpool?Ebola did well in Europe.","What\'s the difference between ebola and Liverpool?Ebola did well in Europe.","Twitter for iPhone","3d984acef339ecfe370a86085cb7fe8b","","","","","","","","","","","",
42,"http://twitter.com/lilcatwoman/statuses/543468212986605569","http://twitter.com/lilcatwoman/statuses/543468212986605569","2014-12-12 14:11:33","lilcatwoman","RT @Chronoissuer: MY COLLEGE PROFESSOR JUST TOLD ME EBOLA WAS CREATED BY THE GREATEST COUNTRY IN THE WORLD USA PATENT NO.CA2741523A1","RT @Chronoissuer: MY COLLEGE PROFESSOR JUST TOLD ME EBOLA WAS CREATED BY THE GREATEST COUNTRY IN THE WORLD USA PATENT NO.CA2741523A1","Twitter for iPhone","6dd8eaf8f634bac7b2750a0c72064c80","","","","","","","","","","","",
